species;predictors;Trait_names;IUCN_names;origin;origin3;ncells_summer;ncells_winter;D;ses.z.D;lon_summer;lat_summer;lat_winter;Mig_LatDistance;rangesize_winter;rangesize_summer;nicheBreadth;BodyMass;VertFishScav;Invertebrate;Omnivore;PlantSeed;FruiNect;Flight
Larus_genei_22694428;clim.ndvi;Larus_genei;Larus_genei;Palearctic;WPale;620;629;0.08566066;1.554280943;57.00080645;44.93709677;30.89504881;14.04204796;1633450.332;1346399.508;4.544439664;281;0;0;1;0;0;active
Larus_glaucescens_22694334;clim.land;Larus_glaucescens;Larus_glaucescens;Nearctic;Nearctic;146;317;0.008193397;3.384807259;-156.8150685;61.73972603;51.7137224;10.02600363;593142.7983;213210.2365;6.368984841;1056.54;1;0;0;0;0;active
Larus_glaucescens_22694334;clim.ndvi;Larus_glaucescens;Larus_glaucescens;Nearctic;Nearctic;146;317;0.005082056;-0.567310076;-156.8150685;61.73972603;51.7137224;10.02600363;593142.7983;213210.2365;5.96112097;1056.54;1;0;0;0;0;active
Larus_glaucoides_22694346;clim.land;Larus_glaucoides;Larus_glaucoides;Nearctic;Nearctic;1433;228;0.023324197;0.830776245;-85.70224941;71.20086819;48.02790974;23.17295845;454378.4486;1449405.808;6.207583816;693.31;1;0;0;0;0;active
Larus_glaucoides_22694346;clim.ndvi;Larus_glaucoides;Larus_glaucoides;Nearctic;Nearctic;1433;228;0.166333606;2.484226823;-85.70224941;71.20086819;48.02790974;23.17295845;454378.4486;1449405.808;5.203040403;693.31;1;0;0;0;0;active
Larus_hyperboreus_22694343;clim.land;Larus_hyperboreus;Larus_hyperboreus;Nearctic;Nearctic;688;835;0.180117069;6.50308759;-110.1388081;73.65552326;55.16017964;18.49534362;1457541.748;594392.593;6.172836408;1529.04;1;0;0;0;0;active
Larus_hyperboreus_22694343;clim.ndvi;Larus_hyperboreus;Larus_hyperboreus;Nearctic;Nearctic;688;835;0.013576943;0.70818607;-110.1388081;73.65552326;55.16017964;18.49534362;1457541.748;594392.593;5.776562176;1529.04;1;0;0;0;0;active
Larus_ichthyaetus_22694379;clim.land;Larus_ichthyaetus;Larus_ichthyaetus;Palearctic;EPale;364;2059;0.280614101;7.993656864;67.11401099;48.55494505;23.82703337;24.72791169;5760693.283;742298.2337;5.757407083;1378.84;1;0;0;0;0;active
Larus_ichthyaetus_22694379;clim.ndvi;Larus_ichthyaetus;Larus_ichthyaetus;Palearctic;EPale;364;2059;0.264537891;2.19055401;67.11401099;48.55494505;23.82703337;24.72791169;5760693.283;742298.2337;4.690020032;1378.84;1;0;0;0;0;active
Larus_philadelphia_22694432;clim.land;Larus_philadelphia;Larus_philadelphia;Nearctic;Nearctic;2768;1357;0.190903143;6.400370738;-119.0498198;58.97702703;33.08271452;25.89431251;3489678.788;4381470.43;6.762894895;210.71;0;0;1;0;0;active
Larus_philadelphia_22694432;clim.ndvi;Larus_philadelphia;Larus_philadelphia;Nearctic;Nearctic;2768;1357;0.231923749;3.335463596;-119.0498198;58.97702703;33.08271452;25.89431251;3489678.788;4381470.43;5.615332756;210.71;0;0;1;0;0;active
Larus_pipixcan_22694462;clim.land;Larus_pipixcan;Larus_pipixcan;Nearctic;Nearctic;755;217;0.096868921;4.988192305;-107.4475066;52.15091864;-23.67105263;75.82197127;593539.537;1422965.535;6.307021629;280;0;0;1;0;0;active
Larus_pipixcan_22694462;clim.ndvi;Larus_pipixcan;Larus_pipixcan;Nearctic;Nearctic;755;217;0.106936381;5.353323187;-107.4475066;52.15091864;-23.67105263;75.82197127;593539.537;1422965.535;4.894990204;280;0;0;1;0;0;active
Larus_ridibundus_22694420;clim.land;Larus_ridibundus;Larus_ridibundus;Nearctic;Nearctic;42;272;0.208363745;12.49933488;-34.22619048;63.01190476;52.5768206;10.43508416;485225.9854;58766.97726;6.349587849;284;0;1;0;0;0;active
Larus_ridibundus_22694420;clim.ndvi;Larus_ridibundus;Larus_ridibundus;Nearctic;Nearctic;42;272;0.124610614;4.921367587;-34.22619048;63.01190476;52.5768206;10.43508416;485225.9854;58766.97726;5.151054736;284;0;1;0;0;0;active
Larus_thayeri_22728995;clim.land;Larus_thayeri;Larus_thayeri;Nearctic;Nearctic;1368;263;0.035219047;1.153654624;-89.53983918;74.60197368;50.37357414;24.22839954;512767.6608;1117450.5;6.40646651;942.48;1;0;0;0;0;active
Larus_thayeri_22728995;clim.ndvi;Larus_thayeri;Larus_thayeri;Nearctic;Nearctic;1368;263;0.004264892;2.626307602;-89.53983918;74.60197368;50.37357414;24.22839954;512767.6608;1117450.5;5.368217571;942.48;1;0;0;0;0;active
Leucosticte_brandti_22720472;clim.land;Leucosticte_brandti;Leucosticte_brandti;Palearctic;EPale;519;49;0.286719469;4.387529931;88.91859345;47.08911368;36.95408163;10.13503205;120572.7378;1087373.738;5.178916557;30.4;0;0;0;1;0;active
Leucosticte_brandti_22720472;clim.ndvi;Leucosticte_brandti;Leucosticte_brandti;Palearctic;EPale;519;49;0.067739852;2.28584209;88.91859345;47.08911368;36.95408163;10.13503205;120572.7378;1087373.738;3.977222392;30.4;0;0;0;1;0;active
Leucosticte_nemoricola_22720467;clim.land;Leucosticte_nemoricola;Leucosticte_nemoricola;Palearctic;EPale;548;88;0.434082219;4.335511758;88.31386861;47.18978102;35.05113636;12.13864466;221848.3848;1145748.632;5.280943811;22.51;0;0;0;1;0;active
Leucosticte_nemoricola_22720467;clim.ndvi;Leucosticte_nemoricola;Leucosticte_nemoricola;Palearctic;EPale;548;88;0.317198909;3.551738925;88.31386861;47.18978102;35.05113636;12.13864466;221848.3848;1145748.632;4.093943514;22.51;0;0;0;1;0;active
Leucosticte_tephrocotis_22720482;clim.land;Leucosticte_tephrocotis;Leucosticte_tephrocotis;Nearctic;Nearctic;1447;875;0.167858205;4.85686482;-143.3771596;62.45801659;44.07971429;18.3783023;1932788.324;2057795.479;6.427999203;37.8;0;0;0;1;0;active
Leucosticte_tephrocotis_22720482;clim.ndvi;Leucosticte_tephrocotis;Leucosticte_tephrocotis;Nearctic;Nearctic;1447;875;0.076173618;5.03983185;-143.3771596;62.45801659;44.07971429;18.3783023;1932788.324;2057795.479;5.126581164;37.8;0;0;0;1;0;active
Limnodromus_griseus_22693344;clim.land;Limnodromus_griseus;Limnodromus_griseus;Nearctic;Nearctic;1351;573;0.172650804;4.15662697;-103.4565137;55.35251665;10.29537522;45.05714144;1687725.544;2365339.04;6.92555557;110.53;0;1;0;0;0;active
Limnodromus_griseus_22693344;clim.ndvi;Limnodromus_griseus;Limnodromus_griseus;Nearctic;Nearctic;1351;573;0.067723278;0.596295868;-103.4565137;55.35251665;10.29537522;45.05714144;1687725.544;2365339.04;5.782826911;110.53;0;1;0;0;0;active
Limnodromus_scolopaceus_22693348;clim.land;Limnodromus_scolopaceus;Limnodromus_scolopaceus;Nearctic;Nearctic;412;1088;0.118882895;12.4870503;-154.0745856;67.5808011;27.21369485;40.36710625;2966717.945;486733.3607;6.620169993;104.4;0;1;0;0;0;active
Limnodromus_scolopaceus_22693348;clim.ndvi;Limnodromus_scolopaceus;Limnodromus_scolopaceus;Nearctic;Nearctic;412;1088;0.088909711;1.147617326;-154.0745856;67.5808011;27.21369485;40.36710625;2966717.945;486733.3607;5.488056885;104.4;0;1;0;0;0;active
Limnodromus_semipalmatus_22693351;clim.land;Limnodromus_semipalmatus;Limnodromus_semipalmatus;Palearctic;EPale;1454;260;0.123050178;3.108937866;96.99312242;52.3235901;4.726923077;47.59666702;781281.2799;2733967.76;5.947808145;212;0;1;0;0;0;active
Limnodromus_semipalmatus_22693351;clim.ndvi;Limnodromus_semipalmatus;Limnodromus_semipalmatus;Palearctic;EPale;1454;260;0.043936981;2.085977504;96.99312242;52.3235901;4.726923077;47.59666702;781281.2799;2733967.76;4.774348132;212;0;1;0;0;0;active
Limnothlypis_swainsonii_22721776;clim.land;Limnothlypis_swainsonii;Limnothlypis_swainsonii;Nearctic;Nearctic;442;95;0.120805138;6.272855958;-87.80656109;33.32013575;20.58223684;12.7378989;274328.8708;1136932.033;5.948191524;18.9;0;1;0;0;0;active
Limnothlypis_swainsonii_22721776;clim.ndvi;Limnothlypis_swainsonii;Limnothlypis_swainsonii;Nearctic;Nearctic;442;95;0.1479797;3.137765332;-87.80656109;33.32013575;20.58223684;12.7378989;274328.8708;1136932.033;4.426956284;18.9;0;1;0;0;0;active
Limosa_fedoa_22693162;clim.land;Limosa_fedoa;Limosa_fedoa;Nearctic;Nearctic;569;283;0.162045586;4.957615843;-104.9969459;49.80671902;28.53141593;21.27530309;759378.0747;1131988.1;6.419210821;357.02;0;1;0;0;0;active
Limosa_fedoa_22693162;clim.ndvi;Limosa_fedoa;Limosa_fedoa;Nearctic;Nearctic;569;283;0.173876366;2.256838902;-104.9969459;49.80671902;28.53141593;21.27530309;759378.0747;1131988.1;4.910626822;357.02;0;1;0;0;0;active
Limosa_haemastica_22693154;clim.land;Limosa_haemastica;Limosa_haemastica;Nearctic;Nearctic;311;550;0.19262189;5.740238371;-132.420418;63.38022508;-38.62636364;102.0065887;1307887.823;429023.3028;6.954117662;253.29;0;1;0;0;0;active
Limosa_haemastica_22693154;clim.ndvi;Limosa_haemastica;Limosa_haemastica;Nearctic;Nearctic;311;550;0.16967708;6.38275829;-132.420418;63.38022508;-38.62636364;102.0065887;1307887.823;429023.3028;5.246994892;253.29;0;1;0;0;0;active
Locustella_certhiola_22714664;clim.land;Locustella_certhiola;Locustella_certhiola;Palearctic;EPale;6789;551;0.128892069;3.858045702;108.4682943;53.39663426;10.27722323;43.11941103;1639227.491;12367601.48;5.83615106;14.4;0;1;0;0;0;active
Locustella_certhiola_22714664;clim.ndvi;Locustella_certhiola;Locustella_certhiola;Palearctic;EPale;6789;551;0.046835267;0.175144685;108.4682943;53.39663426;10.27722323;43.11941103;1639227.491;12367601.48;4.732099278;14.4;0;1;0;0;0;active
Locustella_fasciolata_22714688;clim.land;Locustella_fasciolata;Locustella_fasciolata;Palearctic;EPale;2010;432;0.043651944;0.894662523;116.249005;53.07985075;-1.230324074;54.31017482;1318686.718;3716202.895;5.623401272;27.14;0;1;0;0;0;active
Locustella_fasciolata_22714688;clim.ndvi;Locustella_fasciolata;Locustella_fasciolata;Palearctic;EPale;2010;432;0.017005192;1.906505852;116.249005;53.07985075;-1.230324074;54.31017482;1318686.718;3716202.895;4.552356772;27.14;0;1;0;0;0;active
Locustella_fluviatilis_22714679;clim.land;Locustella_fluviatilis;Locustella_fluviatilis;Palearctic;WPale;3093;405;0.102160699;3.601931161;41.0582471;51.20249294;-17.00679012;68.20928307;1189130.537;5672809.199;5.551120905;16.1;0;1;0;0;0;active
Locustella_fluviatilis_22714679;clim.ndvi;Locustella_fluviatilis;Locustella_fluviatilis;Palearctic;WPale;3093;405;0.027887949;0.483599182;41.0582471;51.20249294;-17.00679012;68.20928307;1189130.537;5672809.199;3.928230921;16.1;0;1;0;0;0;active
Locustella_lanceolata_22714654;clim.land;Locustella_lanceolata;Locustella_lanceolata;Palearctic;EPale;6412;1005;0.208220219;4.090739364;110.5483468;56.96101061;14.50572139;42.45528921;2956928.987;10723304.17;5.736692135;10.6;0;1;0;0;0;active
Locustella_lanceolata_22714654;clim.ndvi;Locustella_lanceolata;Locustella_lanceolata;Palearctic;EPale;6412;1005;0.101597104;1.396070957;110.5483468;56.96101061;14.50572139;42.45528921;2956928.987;10723304.17;4.611331929;10.6;0;1;0;0;0;active
Locustella_luscinioides_22714684;clim.land;Locustella_luscinioides;Locustella_luscinioides;Palearctic;WPale;2261;184;0.149036486;4.209620972;39.16640867;47.93774878;11.48369565;36.45405313;554103.4967;4649910.093;5.297601764;13.89;0;1;0;0;0;active
Locustella_luscinioides_22714684;clim.ndvi;Locustella_luscinioides;Locustella_luscinioides;Palearctic;WPale;2261;184;0.268835325;3.580363075;39.16640867;47.93774878;11.48369565;36.45405313;554103.4967;4649910.093;3.885750603;13.89;0;1;0;0;0;active
Locustella_naevia_22714657;clim.land;Locustella_naevia;Locustella_naevia;Palearctic;WPale;5031;149;0.085406357;2.694716802;47.4477738;51.98166369;16.77348993;35.20817375;437582.964;9516478.473;5.601364728;13.3;0;1;0;0;0;active
Locustella_naevia_22714657;clim.ndvi;Locustella_naevia;Locustella_naevia;Palearctic;WPale;5031;149;0.218322992;3.94093657;47.4477738;51.98166369;16.77348993;35.20817375;437582.964;9516478.473;3.921913868;13.3;0;1;0;0;0;active
Locustella_ochotensis_22714669;clim.land;Locustella_ochotensis;Locustella_ochotensis;Palearctic;EPale;483;90;0.111719999;5.475515175;146.4456522;55.37111801;11.35;44.02111801;270825.5047;843942.4498;5.297459282;18.5;0;1;0;0;0;active
Locustella_ochotensis_22714669;clim.ndvi;Locustella_ochotensis;Locustella_ochotensis;Palearctic;EPale;483;90;0.008791852;0.15082594;146.4456522;55.37111801;11.35;44.02111801;270825.5047;843942.4498;4.508406356;18.5;0;1;0;0;0;active
Lophodytes_cucullatus_22680472;clim.land;Lophodytes_cucullatus;Lophodytes_cucullatus;Nearctic;Nearctic;996;888;0.148561174;5.443014984;-87.91516064;47.96285141;37.00563063;10.95722077;2168367.765;2052739.52;6.583407831;613.77;0;0;1;0;0;active
Lophodytes_cucullatus_22680472;clim.ndvi;Lophodytes_cucullatus;Lophodytes_cucullatus;Nearctic;Nearctic;996;888;0.096911117;1.807590846;-87.91516064;47.96285141;37.00563063;10.95722077;2168367.765;2052739.52;5.584311027;613.77;0;0;1;0;0;active
Luscinia_brunnea_22709727;clim.land;Luscinia_brunnea;Luscinia_brunnea;Palearctic;EPale;401;241;0.183222164;3.214546047;92.62439024;30.82560976;19.875;10.95060976;699670.8746;1057822.615;5.570626982;17.5;0;1;0;0;0;active
Luscinia_brunnea_22709727;clim.ndvi;Luscinia_brunnea;Luscinia_brunnea;Palearctic;EPale;401;241;0.040713497;0.486438957;92.62439024;30.82560976;19.875;10.95060976;699670.8746;1057822.615;4.740924039;17.5;0;1;0;0;0;active
Luscinia_calliope_22709701;clim.land;Luscinia_calliope;Luscinia_calliope;Palearctic;EPale;6516;1107;0.269348052;3.440710106;112.3443063;57.24877225;20.34304426;36.90572799;3184842.503;10788425.92;5.497275128;18.5;0;1;0;0;0;active
Luscinia_calliope_22709701;clim.ndvi;Luscinia_calliope;Luscinia_calliope;Palearctic;EPale;6516;1107;0.216677041;2.470245923;112.3443063;57.24877225;20.34304426;36.90572799;3184842.503;10788425.92;4.338082882;18.5;0;1;0;0;0;active
Luscinia_cyane_22709730;clim.land;Luscinia_cyane;Luscinia_cyane;Palearctic;EPale;3858;1014;0.204653986;3.849129504;117.3636599;53.91977709;13.56802275;40.35175434;2991969.854;6958012.024;5.815706369;14.8;0;1;0;0;0;active
Luscinia_cyane_22709730;clim.ndvi;Luscinia_cyane;Luscinia_cyane;Palearctic;EPale;3858;1014;0.186282563;3.507713272;117.3636599;53.91977709;13.56802275;40.35175434;2991969.854;6958012.024;4.704337116;14.8;0;1;0;0;0;active
Luscinia_luscinia_22709691;clim.land;Luscinia_luscinia;Luscinia_luscinia;Palearctic;WPale;3964;573;0.083081059;2.526463293;51.19614026;55.77838042;-15.42713787;71.20551829;1695860.405;6857788.378;5.683544428;23.8;0;1;0;0;0;active
Luscinia_luscinia_22709691;clim.ndvi;Luscinia_luscinia;Luscinia_luscinia;Palearctic;WPale;3964;573;0.007731572;-0.088119448;51.19614026;55.77838042;-15.42713787;71.20551829;1695860.405;6857788.378;3.858487404;23.8;0;1;0;0;0;active
Luscinia_megarhynchos_22709696;clim.land;Luscinia_megarhynchos;Luscinia_megarhynchos;Palearctic;WPale;3342;1516;0.312613199;4.735382572;39.25837822;42.89228007;7.046174142;35.84610593;4621625.374;7517492.869;5.808182337;19.6;0;1;0;0;0;active
Luscinia_megarhynchos_22709696;clim.ndvi;Luscinia_megarhynchos;Luscinia_megarhynchos;Palearctic;WPale;3342;1516;0.320442462;2.769015912;39.25837822;42.89228007;7.046174142;35.84610593;4621625.374;7517492.869;4.439192847;19.6;0;1;0;0;0;active
Luscinia_sibilans_22709688;clim.land;Luscinia_sibilans;Luscinia_sibilans;Palearctic;EPale;3250;484;0.258447958;3.819857129;111.4316923;56.85307692;24.67355372;32.1795232;1352164.594;5461375.88;5.093269148;16.7;0;1;0;0;0;active
Luscinia_sibilans_22709688;clim.ndvi;Luscinia_sibilans;Luscinia_sibilans;Palearctic;EPale;3250;484;0.356548891;3.385983814;111.4316923;56.85307692;24.67355372;32.1795232;1352164.594;5461375.88;3.939907372;16.7;0;1;0;0;0;active
Lymnocryptes_minimus_22693133;clim.land;Lymnocryptes_minimus;Lymnocryptes_minimus;Palearctic;EPale;5532;4237;0.286370642;3.690251722;80.67525307;63.45896602;17.65417748;45.80478853;12104402.34;7607140.322;5.900739136;50.07;0;1;0;0;0;active
Lymnocryptes_minimus_22693133;clim.ndvi;Lymnocryptes_minimus;Lymnocryptes_minimus;Palearctic;EPale;5532;4237;0.103593639;0.321773667;80.67525307;63.45896602;17.65417748;45.80478853;12104402.34;7607140.322;4.720174304;50.07;0;1;0;0;0;active
Mareca_americana_22680163;clim.land;Anas_americana;Mareca_americana;Nearctic;Nearctic;4636;2266;0.298285503;13.67767062;-117.1481881;56.80209232;29.35412986;27.44796246;5992204.299;7774581.785;7.113377184;754.61;0;0;0;1;0;active
Mareca_americana_22680163;clim.ndvi;Anas_americana;Mareca_americana;Nearctic;Nearctic;4636;2266;0.278414749;2.182740005;-117.1481881;56.80209232;29.35412986;27.44796246;5992204.299;7774581.785;6.066140849;754.61;0;0;0;1;0;active
Mareca_falcata_22680153;clim.land;Anas_falcata;Mareca_falcata;Palearctic;EPale;3079;1265;0.328487648;4.598424264;122.4360994;54.66344592;27.62509881;27.03834711;3439342.761;5471194.494;5.495863544;645.83;0;0;0;1;0;active
Mareca_falcata_22680153;clim.ndvi;Anas_falcata;Mareca_falcata;Palearctic;EPale;3079;1265;0.348088229;3.630758264;122.4360994;54.66344592;27.62509881;27.03834711;3439342.761;5471194.494;4.361272216;645.83;0;0;0;1;0;active
Mareca_strepera_22680149;clim.land;Anas_strepera;Mareca_strepera;Nearctic;Nearctic;1561;2041;0.320054778;36.03114641;-102.553909;46.4239827;32.36489466;14.05908804;5267230.977;3304145.585;6.895194286;915.58;0;0;0;1;0;active
Mareca_strepera_22680149;clim.ndvi;Anas_strepera;Mareca_strepera;Nearctic;Nearctic;1561;2041;0.186962533;1.916935448;-102.553909;46.4239827;32.36489466;14.05908804;5267230.977;3304145.585;6.023157357;915.58;0;0;0;1;0;active
Marmaronetta_angustirostris_22680339;clim.land;Marmaronetta_angustirostris;Marmaronetta_angustirostris;Palearctic;WPale;133;1279;0.278498739;5.953537926;34.09210526;40.97556391;30.42396403;10.55159988;3372994.365;308861.6597;5.480175024;477;0;0;0;1;0;active
Marmaronetta_angustirostris_22680339;clim.ndvi;Marmaronetta_angustirostris;Marmaronetta_angustirostris;Palearctic;WPale;133;1279;0.185278206;1.829129022;34.09210526;40.97556391;30.42396403;10.55159988;3372994.365;308861.6597;4.475375197;477;0;0;0;1;0;active
Megaceryle_alcyon_22683623;clim.land;Megaceryle_alcyon;Megaceryle_alcyon;Nearctic;Nearctic;4449;1495;0.30492475;5.967620656;-110.4491459;55.80675433;24.98277592;30.82397841;4133428.465;7664028.369;6.806457532;148;1;0;0;0;0;active
Megaceryle_alcyon_22683623;clim.ndvi;Megaceryle_alcyon;Megaceryle_alcyon;Nearctic;Nearctic;4449;1495;0.201023767;1.451684514;-110.4491459;55.80675433;24.98277592;30.82397841;4133428.465;7664028.369;5.618581625;148;1;0;0;0;0;active
Melanerpes_lewis_22680801;clim.land;Melanerpes_lewis;Melanerpes_lewis;Nearctic;Nearctic;298;423;0.060071731;8.578992807;-118.1157718;49.56879195;34.15425532;15.41453663;1077116.7;595410.4019;6.120500747;105.76;0;1;0;0;0;active
Melanerpes_lewis_22680801;clim.ndvi;Melanerpes_lewis;Melanerpes_lewis;Nearctic;Nearctic;298;423;0.05402246;1.724452782;-118.1157718;49.56879195;34.15425532;15.41453663;1077116.7;595410.4019;4.717166539;105.76;0;1;0;0;0;active
Melanitta_fusca_22724836;clim.land;Melanitta_fusca;Melanitta_fusca;Palearctic;EPale;3574;291;0.129529416;4.610515656;68.60618355;62.27965865;48.91151203;13.36814662;583753.1782;5101150.382;5.688559467;1800.17;0;1;0;0;0;active
Melanitta_fusca_22724836;clim.ndvi;Melanitta_fusca;Melanitta_fusca;Palearctic;EPale;3574;291;0.169521522;3.026237486;68.60618355;62.27965865;48.91151203;13.36814662;583753.1782;5101150.382;4.228891467;1800.17;0;1;0;0;0;active
Melanitta_perspicillata_22680441;clim.land;Melanitta_perspicillata;Melanitta_perspicillata;Nearctic;Nearctic;3245;265;0.075941612;4.415387403;-124.7279661;61.34260401;45.93679245;15.40581155;558007.5759;4783847.01;6.503733987;1096.33;0;1;0;0;0;active
Melanitta_perspicillata_22680441;clim.ndvi;Melanitta_perspicillata;Melanitta_perspicillata;Nearctic;Nearctic;3245;265;0.084053103;2.86297042;-124.7279661;61.34260401;45.93679245;15.40581155;558007.5759;4783847.01;5.72131094;1096.33;0;1;0;0;0;active
Melanocorypha_bimaculata_22717288;clim.land;Melanocorypha_bimaculata;Melanocorypha_bimaculata;Palearctic;WPale;970;590;0.323133689;7.861977653;56.13247423;42.14175258;27.28474576;14.85700681;1607216.533;2209656.044;5.175158783;54.1;0;0;1;0;0;active
Melanocorypha_bimaculata_22717288;clim.ndvi;Melanocorypha_bimaculata;Melanocorypha_bimaculata;Palearctic;WPale;970;590;0.270437453;2.203223015;56.13247423;42.14175258;27.28474576;14.85700681;1607216.533;2209656.044;4.086223027;54.1;0;0;1;0;0;active
Melanocorypha_leucoptera_22717298;clim.land;Melanocorypha_leucoptera;Melanocorypha_leucoptera;Palearctic;EPale;1281;358;0.241153355;5.509658284;67.3823185;51.69925839;41.5027933;10.1964651;823785.9865;2444835.259;5.25298905;45.3;0;0;1;0;0;active
Melanocorypha_leucoptera_22717298;clim.ndvi;Melanocorypha_leucoptera;Melanocorypha_leucoptera;Palearctic;EPale;1281;358;0.012294909;-0.456512292;67.3823185;51.69925839;41.5027933;10.1964651;823785.9865;2444835.259;4.134933913;45.3;0;0;1;0;0;active
Melanocorypha_mongolica_22717295;clim.land;Melanocorypha_mongolica;Melanocorypha_mongolica;Palearctic;EPale;670;516;0.151553132;3.067475653;108.541791;48.7141791;36.45542636;12.25875275;1275879.309;1362308.7;5.54830182;53.94;0;0;1;0;0;active
Melanocorypha_mongolica_22717295;clim.ndvi;Melanocorypha_mongolica;Melanocorypha_mongolica;Palearctic;EPale;670;516;0.044318267;1.065957795;108.541791;48.7141791;36.45542636;12.25875275;1275879.309;1362308.7;3.952582662;53.94;0;0;1;0;0;active
Melospiza_georgiana_22721070;clim.land;Melospiza_georgiana;Melospiza_georgiana;Nearctic;Nearctic;2840;1281;0.317203547;15.99197157;-94.13239437;52.76267606;31.51034348;21.25233257;3350064.798;5271426.451;6.547308867;16.1;0;0;1;0;0;active
